,0
blues.00000.wav,360.3990931178108
blues.00001.wav,613.2680257714783
blues.00002.wav,396.408281265235
blues.00003.wav,429.9038618510009
blues.00004.wav,586.0834766018532
blues.00005.wav,1015.7585884502855
blues.00006.wav,662.2653962946804
blues.00007.wav,671.248481011273
blues.00008.wav,404.5699416053562
blues.00009.wav,546.4060265504501
blues.00010.wav,453.41011997703663
blues.00011.wav,715.629820012996
blues.00012.wav,506.9825802522407
blues.00013.wav,414.60122013219876
blues.00014.wav,384.07258459138563
blues.00015.wav,447.5163466378784
blues.00016.wav,390.43166791392264
blues.00017.wav,480.5190517413434
blues.00018.wav,438.63470559713545
blues.00019.wav,499.95572260809666
blues.00020.wav,320.6801715495795
blues.00021.wav,540.2559319819337
blues.00022.wav,560.8894343315003
blues.00023.wav,363.33751359883536
blues.00024.wav,419.9290203927912
blues.00025.wav,372.73333871204574
blues.00026.wav,402.5839134305042
blues.00027.wav,446.7943676221978
blues.00028.wav,325.5798102506045
blues.00029.wav,844.5962748525003
blues.00030.wav,743.182062039135
blues.00031.wav,593.7487188049184
blues.00032.wav,870.5591834682876
blues.00033.wav,838.1140142466783
blues.00034.wav,584.6376587259632
blues.00035.wav,644.2627359465248
blues.00036.wav,513.9308116260503
blues.00037.wav,608.4458359876843
blues.00038.wav,743.0423005073532
blues.00039.wav,718.0380715948116
blues.00040.wav,450.31813510804045
blues.00041.wav,553.8653106223717
blues.00042.wav,453.0843929213901
blues.00043.wav,433.9192818859031
blues.00044.wav,413.32561003843006
blues.00045.wav,381.4090629616436
blues.00046.wav,575.054658684256
blues.00047.wav,403.3294121003584
blues.00048.wav,407.11222960496826
blues.00049.wav,641.9927870499247
blues.00050.wav,383.79678399979684
blues.00051.wav,370.545875165036
blues.00052.wav,668.3857426034189
blues.00053.wav,411.98978440959587
blues.00054.wav,470.2975048803549
blues.00055.wav,437.4010082799366
blues.00056.wav,588.941118852483
blues.00057.wav,503.8290223022824
blues.00058.wav,532.295153224532
blues.00059.wav,489.29783461527
blues.00060.wav,353.21651534919744
blues.00061.wav,404.0691786701162
blues.00062.wav,651.7765716716762
blues.00063.wav,537.0351554088695
blues.00064.wav,328.80493230560734
blues.00065.wav,589.8763509805841
blues.00066.wav,589.5265559440203
blues.00067.wav,468.1674958353691
blues.00068.wav,419.5714688036857
blues.00069.wav,486.25778335930625
blues.00070.wav,574.1263573830472
blues.00071.wav,312.7237168494431
blues.00072.wav,540.6973480623059
blues.00073.wav,329.73960747871166
blues.00074.wav,522.3195722865743
blues.00075.wav,679.4186176246939
