,0
rock.00000.wav,5208.72325808503
rock.00001.wav,3828.5701308139533
rock.00015.wav,5923.951103742733
rock.00029.wav,5173.735976108285
rock.00099.wav,3244.653093204942
rock.00072.wav,4359.438703670058
rock.00066.wav,4577.182787518169
rock.00067.wav,5212.136855014535
rock.00073.wav,4919.560717205669
rock.00098.wav,3014.656783702761
rock.00065.wav,4731.161882267442
rock.00071.wav,4572.133334847384
rock.00059.wav,5646.16443722747
rock.00058.wav,5494.472202034884
rock.00070.wav,5131.838038244913
rock.00064.wav,4692.786041969477
rock.00048.wav,3183.8092750726746
rock.00060.wav,6209.0323514716565
rock.00074.wav,4833.386173691861
rock.00075.wav,5092.468999818314
rock.00061.wav,4693.428699582122
rock.00049.wav,4494.296647892442
rock.00088.wav,4891.358898074128
rock.00077.wav,4994.117346475291
rock.00063.wav,3494.488326671511
rock.00062.wav,6982.366460755814
rock.00076.wav,3581.7061455305243
rock.00089.wav,3383.7175236191856
rock.00090.wav,5213.021552507267
rock.00084.wav,5392.131063771802
rock.00053.wav,6920.395905250728
rock.00047.wav,5964.355071311772
rock.00046.wav,5030.214673419331
rock.00052.wav,4464.792821130087
rock.00085.wav,4509.086119186047
rock.00091.wav,4754.072208848111
rock.00087.wav,4821.000408793605
rock.00093.wav,3749.706860919333
rock.00044.wav,3458.4076921329943
rock.00050.wav,3805.008800417878
rock.00078.wav,4287.895053597384
rock.00079.wav,4479.356944949128
rock.00051.wav,6728.7587436409885
rock.00045.wav,3242.7501589752906
rock.00092.wav,4686.626544331395
rock.00086.wav,4828.804108375727
rock.00082.wav,5927.197776617006
rock.00096.wav,4144.849484465843
rock.00069.wav,5368.987043513808
rock.00041.wav,5680.859602107558
rock.00055.wav,3617.653240824855
rock.00054.wav,5312.383096384448
rock.00040.wav,6131.003701853198
rock.00068.wav,5401.203386173692
rock.00097.wav,4029.196152797965
rock.00083.wav,4688.6212867914255
rock.00095.wav,4254.785667242007
rock.00081.wav,5123.975915243459
rock.00056.wav,6723.125056776888
rock.00042.wav,5876.05224609375
rock.00043.wav,5327.3227993277615
rock.00057.wav,7661.430209847384
rock.00080.wav,5339.099291424419
rock.00094.wav,5087.427893350291
rock.00030.wav,6335.393861282701
rock.00024.wav,4468.214764262355
rock.00018.wav,4595.369163335757
rock.00019.wav,4702.8014852834285
rock.00025.wav,4736.603606468023
rock.00031.wav,5301.491301780523
rock.00027.wav,5449.2107444585745
rock.00033.wav,3427.1762013989824
rock.00032.wav,4735.234829215116
rock.00026.wav,4604.950604106105
rock.00022.wav,4592.83191769622
rock.00036.wav,5883.054710210756
rock.00037.wav,5049.703056867733
rock.00023.wav,4852.932980559593
rock.00009.wav,5834.296193677325
rock.00035.wav,4269.575138535611
rock.00021.wav,4245.588151798692
rock.00020.wav,4434.128872183866
rock.00034.wav,5835.606547510901
rock.00008.wav,7020.158066860465
hiphop.00022.wav,4601.620469204215
hiphop.00036.wav,5802.755893441134
hiphop.00037.wav,7042.542582667151
hiphop.00023.wav,4725.578272619913
hiphop.00009.wav,4790.7704623909885
hiphop.00035.wav,6186.731297692587
hiphop.00021.wav,4987.415345657703
hiphop.00020.wav,5264.467546329942
hiphop.00034.wav,6353.129542151163
hiphop.00008.wav,5749.640659066134
hiphop.00030.wav,7639.46300417878
hiphop.00024.wav,4927.598110465116
hiphop.00018.wav,5366.59168332122
hiphop.00019.wav,5255.027991006541
hiphop.00025.wav,4816.2514194222385
hiphop.00031.wav,6779.428540606831
hiphop.00027.wav,5628.512218386629
hiphop.00033.wav,6159.130405159884
hiphop.00032.wav,4529.626124182413
hiphop.00026.wav,7020.975994731105
hiphop.00069.wav,7085.992914244186
hiphop.00041.wav,5559.530852561772
hiphop.00055.wav,3552.953477016715
hiphop.00082.wav,4818.488201762355
hiphop.00096.wav,3488.812908793605
hiphop.00097.wav,5731.395859829215
hiphop.00083.wav,5019.364609829215
hiphop.00054.wav,7618.64757449128
hiphop.00040.wav,5271.84558957122
hiphop.00068.wav,5684.072890170785
hiphop.00056.wav,5174.286825490553
hiphop.00042.wav,6031.241540243461
hiphop.00095.wav,5420.26611328125
hiphop.00081.wav,3276.568972565407
hiphop.00080.wav,6890.3328829033435
hiphop.00094.wav,4409.724575308866
hiphop.00043.wav,3845.003804051599
hiphop.00057.wav,3887.945017260175
hiphop.00053.wav,7003.373853106831
hiphop.00047.wav,7340.6689453125
hiphop.00090.wav,4967.55138308503
hiphop.00084.wav,4076.961471202761
hiphop.00085.wav,5535.744174691134
hiphop.00091.wav,5411.969987736192
hiphop.00046.wav,5002.580396075581
hiphop.00052.wav,5854.435580941134
hiphop.00044.wav,4535.910814861919
hiphop.00050.wav,3620.799759265989
hiphop.00078.wav,4928.708155432413
hiphop.00087.wav,5507.074968204942
hiphop.00093.wav,6278.764875545058
hiphop.00092.wav,5841.031579305961
hiphop.00086.wav,4478.096668332122
hiphop.00079.wav,6317.007176598837
hiphop.00051.wav,5292.360555959303
hiphop.00045.wav,5995.845294331395
hiphop.00048.wav,5392.389796057413
hiphop.00060.wav,3689.514046602471
hiphop.00074.wav,5969.496332212936
hiphop.00075.wav,6333.415811228198
hiphop.00061.wav,3805.0588776344484
hiphop.00049.wav,6681.252157521802
hiphop.00077.wav,6399.6596225472385
hiphop.00063.wav,5321.2217251090115
hiphop.00088.wav,5599.809627089388
hiphop.00089.wav,5527.973859920058
hiphop.00062.wav,4933.290220748547
hiphop.00076.wav,4928.708155432413
hiphop.00072.wav,3994.392487281977
hiphop.00066.wav,4815.583723201308
hiphop.00099.wav,3799.032919240553
hiphop.00098.wav,5354.005609556686
hiphop.00067.wav,6667.639500817587
hiphop.00073.wav,5930.477834302325
hiphop.00065.wav,5316.2390420603215
hiphop.00071.wav,7486.101528433866
hiphop.00059.wav,4217.594987736192
hiphop.00058.wav,5204.600233920785
hiphop.00070.wav,6029.747569949129
hiphop.00064.wav,5274.165833938953
hiphop.00003.wav,5128.265863462936
hiphop.00017.wav,4954.447844749273
hiphop.00016.wav,4923.984204669331
hiphop.00002.wav,4597.205327943314
hiphop.00028.wav,5750.842512263808
hiphop.00014.wav,4777.85888671875
hiphop.00000.wav,6087.469908248549
hiphop.00001.wav,5080.058196311773
hiphop.00015.wav,5280.767680323401
hiphop.00029.wav,6393.333200853925
hiphop.00011.wav,4581.205657249273
hiphop.00005.wav,5795.044002089388
hiphop.00039.wav,5995.845294331395
hiphop.00038.wav,4411.9363190406975
hiphop.00004.wav,5060.185887536337
hiphop.00010.wav,4665.861191860465
hiphop.00006.wav,6046.4566678779065
hiphop.00012.wav,4276.460755813953
hiphop.00013.wav,3621.325570039971
hiphop.00007.wav,4553.613110919331
country.00088.wav,3527.055209847384
country.00063.wav,3661.0618413880816
country.00077.wav,2922.439589389535
country.00076.wav,2592.731195494186
country.00062.wav,4796.370764444041
country.00089.wav,2583.4502180232557
country.00048.wav,4122.473314861919
country.00074.wav,3116.063147256541
country.00060.wav,3064.867539516715
country.00061.wav,3101.282022165697
country.00075.wav,4842.25818722747
country.00049.wav,3008.338708212209
country.00071.wav,2418.579328670058
country.00065.wav,1638.8854128815408
country.00059.wav,3508.376408066861
country.00058.wav,4158.954567132993
country.00064.wav,3239.828988008721
country.00070.wav,4045.7800576853197
country.00099.wav,4476.310580941134
country.00066.wav,3238.4685569585754
country.00072.wav,3556.058264444041
country.00073.wav,3291.734022983285
country.00067.wav,1445.9128588299418
country.00098.wav,2980.0701194585754
country.00028.wav,2922.9069767441856
country.00000.wav,6218.889216933138
country.00014.wav,6566.116290425145
country.00015.wav,4210.6926780523245
country.00001.wav,6279.808150890262
country.00029.wav,2274.281829124273
country.00017.wav,2964.8466456213664
country.00003.wav,4348.7722565406975
country.00002.wav,5189.794070221657
country.00016.wav,2879.7654546693325
country.00012.wav,3442.391329033431
country.00006.wav,6003.557185683138
country.00007.wav,6398.474461755087
country.00013.wav,6065.786473473837
country.00005.wav,6171.399323219478
country.00011.wav,6044.161462118461
country.00039.wav,7442.818120912064
country.00038.wav,6247.708655069039
country.00010.wav,3766.900038608285
country.00004.wav,6351.652264262355
country.00009.wav,6926.547056686049
country.00021.wav,1937.1620071765988
country.00035.wav,4578.968874909157
country.00034.wav,5435.356047874273
country.00020.wav,5219.356320403343
country.00008.wav,5482.1198219476755
country.00036.wav,3646.1388308502906
country.00022.wav,3444.1023005995644
country.00023.wav,3056.062295603197
country.00037.wav,4237.100063590116
country.00033.wav,4914.836766442587
country.00027.wav,3910.2043400254356
country.00026.wav,2497.718023255814
country.00032.wav,4017.8787018531975
country.00024.wav,3426.775583666425
country.00030.wav,2410.984284156977
country.00018.wav,4096.057583121366
country.00019.wav,2117.231331758721
country.00031.wav,4093.7373387536336
country.00025.wav,3191.7882449127906
country.00081.wav,4412.069858284884
country.00095.wav,3212.5202125726746
country.00042.wav,5387.081611101017
country.00056.wav,3213.421602470931
country.00057.wav,3789.643441133721
country.00043.wav,5071.979072038517
country.00094.wav,3109.2192609920057
country.00080.wav,4438.168434320493
country.00096.wav,3504.979503542878
country.00082.wav,4800.852675327035
country.00069.wav,2755.991267714389
country.00055.wav,4110.913824037064
country.00041.wav,5806.7787631722385
country.00040.wav,5042.258244004361
country.00054.wav,3908.927371002907
country.00068.wav,2215.791640170785
country.00083.wav,2924.843295784884
country.00097.wav,3174.636798237645
country.00093.wav,3054.017475926599
country.00087.wav,3155.073298964389
country.00050.wav,3870.050758539244
country.00044.wav,3363.052325581395
country.00078.wav,2218.796273164971
country.00079.wav,1752.7776957667154
country.00045.wav,5619.423203579215
country.00051.wav,3165.9484011627906
country.00086.wav,4030.832008539244
country.00092.wav,4837.27550417878
country.00084.wav,4060.369220112645
country.00090.wav,3882.787063953489
country.00047.wav,3558.795818949855
country.00053.wav,4952.319563045058
country.00052.wav,2349.205691315407
country.00046.wav,3843.6767578125
country.00091.wav,3233.727913789971
country.00085.wav,3291.2666356286336
techno.00017.wav,4265.385344749273
techno.00003.wav,4661.103856286337
techno.00002.wav,6176.315236646075
techno.00016.wav,5617.695539607558
techno.00028.wav,3734.5251180959294
techno.00000.wav,2797.9977062136627
techno.00014.wav,2092.9355355196217
techno.00015.wav,375.1701603379361
techno.00001.wav,5679.774595748549
techno.00029.wav,4472.713367550872
techno.00005.wav,5358.9465615915715
techno.00011.wav,5759.672794785612
techno.00039.wav,5135.877600381541
techno.00038.wav,1369.1444858284885
techno.00010.wav,2263.9993073219475
techno.00004.wav,5358.9465615915715
techno.00012.wav,712.5487145712209
techno.00006.wav,4840.547215661337
techno.00007.wav,6417.003031885901
techno.00013.wav,2232.1001203670057
techno.00048.wav,5992.7571993095935
techno.00074.wav,4480.149834211483
techno.00060.wav,1766.0648505632266
techno.00061.wav,1766.0648505632266
techno.00075.wav,5267.914528070493
techno.00049.wav,2666.102663971657
techno.00063.wav,5330.38585574128
techno.00077.wav,3210.759163789971
techno.00088.wav,7108.970010446948
techno.00089.wav,1573.4011060138082
techno.00076.wav,4338.539811954942
techno.00062.wav,3407.4958552870644
techno.00066.wav,6389.66921784157
techno.00072.wav,7707.14236237282
techno.00099.wav,4587.840888444767
techno.00098.wav,5877.512831577035
techno.00073.wav,6617.51220703125
techno.00067.wav,5429.029626180959
techno.00071.wav,3861.9215570494175
techno.00065.wav,4502.0920012718025
techno.00059.wav,1768.8441360828488
techno.00058.wav,1264.6583734556689
techno.00064.wav,5675.935342478198
techno.00070.wav,4396.654421784157
techno.00069.wav,4460.377679869186
techno.00055.wav,2485.2154115188955
techno.00041.wav,5323.066235919331
techno.00096.wav,4205.2008766351755
techno.00082.wav,3967.2172510901173
techno.00083.wav,6324.151526162789
techno.00097.wav,3891.926155977471
techno.00040.wav,6194.701921329942
techno.00054.wav,3114.6442927870644
techno.00068.wav,4139.858455214389
techno.00042.wav,4722.907487736192
techno.00056.wav,4591.07921511628
techno.00081.wav,5550.02452761628
techno.00095.wav,6076.46961300872
techno.00094.wav,5170.5310342478215
techno.00080.wav,7187.607932867006
techno.00057.wav,1753.3953147710754
techno.00043.wav,5484.86572265625
techno.00047.wav,3239.945834847384
techno.00053.wav,5932.614462209303
techno.00084.wav,3230.9235896620644
techno.00090.wav,4219.3810751271785
techno.00091.wav,4560.540459211483
techno.00085.wav,5967.2762422783435
techno.00052.wav,7418.180130359738
techno.00046.wav,7720.755019077035
techno.00050.wav,3250.036393986192
techno.00044.wav,7208.03109102471
techno.00078.wav,5111.556765534157
techno.00093.wav,7300.874250545058
techno.00087.wav,5869.241744640262
techno.00086.wav,4821.9518759084285
techno.00092.wav,7192.899425417879
techno.00079.wav,7187.607932867006
techno.00045.wav,5053.725926598837
techno.00051.wav,6497.944506268169
techno.00036.wav,7200.744856013808
techno.00022.wav,6052.682935138081
techno.00023.wav,5762.034770167151
techno.00037.wav,6301.232853379362
techno.00009.wav,1337.278683684593
techno.00021.wav,5522.874330032701
techno.00035.wav,5130.861532521802
techno.00034.wav,572.7164335029071
techno.00020.wav,4179.5947265625
techno.00008.wav,531.4694994549419
techno.00024.wav,4014.606990370639
techno.00030.wav,4880.291833212209
techno.00018.wav,4574.620503270349
techno.00019.wav,6237.885174418605
techno.00031.wav,4370.196959029797
techno.00025.wav,6201.262036700581
techno.00033.wav,2922.815168513808
techno.00027.wav,1827.0338617369187
techno.00026.wav,7815.342534974564
techno.00032.wav,4789.209722474564
jazz.00016.wav,2818.3707871547967
jazz.00002.wav,1896.399152888808
jazz.00003.wav,1417.9363871729654
jazz.00017.wav,4328.749716115553
jazz.00001.wav,2410.0161246366283
jazz.00015.wav,3812.3951898619184
jazz.00029.wav,4682.812329669331
jazz.00028.wav,4026.032941951308
jazz.00014.wav,2018.3121366279072
jazz.00000.wav,2802.621502543605
jazz.00038.wav,3217.0021234556684
jazz.00004.wav,1839.6199355014533
jazz.00010.wav,1552.1349813771806
jazz.00011.wav,4011.2267782521803
jazz.00005.wav,2485.156988099564
jazz.00039.wav,2726.504133357558
jazz.00013.wav,4397.4306186409885
jazz.00007.wav,1959.254405886628
jazz.00006.wav,2416.576240007268
jazz.00012.wav,3661.161995821221
jazz.00075.wav,6200.519224654799
jazz.00061.wav,5466.270382903343
jazz.00049.wav,4567.2424600290715
jazz.00048.wav,3682.953931231833
jazz.00060.wav,2731.061160065407
jazz.00074.wav,5132.372195221657
jazz.00062.wav,3504.729117460029
jazz.00076.wav,3378.8600336119184
jazz.00089.wav,3904.829385446949
jazz.00088.wav,5929.409520348837
jazz.00077.wav,5809.174123364825
jazz.00063.wav,5542.613099563951
jazz.00067.wav,2828.720078579215
jazz.00073.wav,6419.990972474564
jazz.00098.wav,4353.045512354651
jazz.00099.wav,3374.2529296875
jazz.00072.wav,2751.851551144622
jazz.00066.wav,2965.48095703125
jazz.00058.wav,2724.8432390079943
jazz.00070.wav,1955.732308321221
jazz.00064.wav,3343.0130927507257
jazz.00065.wav,2757.1013126816856
jazz.00071.wav,1795.017827943314
jazz.00059.wav,2934.216081486192
jazz.00054.wav,3457.61480287064
jazz.00040.wav,2777.5077784338664
jazz.00068.wav,2832.9182185683144
jazz.00097.wav,2340.993027797965
jazz.00083.wav,7237.86876589753
jazz.00082.wav,8039.588310773983
jazz.00096.wav,4014.8156454396803
jazz.00069.wav,3903.8528797238373
jazz.00041.wav,3104.3116937681684
jazz.00055.wav,1632.7426076489826
jazz.00043.wav,3455.561636991279
jazz.00057.wav,2581.4638217659885
jazz.00080.wav,6198.466058775436
jazz.00094.wav,2106.6316542514537
jazz.00095.wav,4288.754712481831
jazz.00081.wav,7276.419876453488
jazz.00056.wav,6867.021938590116
jazz.00042.wav,2774.1943359375
jazz.00046.wav,2695.623183139535
jazz.00052.wav,5248.267566769622
jazz.00085.wav,5607.346248183138
jazz.00091.wav,6064.025424691134
jazz.00090.wav,4291.325342932413
jazz.00084.wav,6132.990098110465
jazz.00053.wav,3645.754905523256
jazz.00047.wav,4264.458916242733
jazz.00079.wav,5562.410292514535
jazz.00051.wav,2481.676621547965
jazz.00045.wav,1763.702875181686
jazz.00092.wav,5016.268168604651
jazz.00086.wav,8259.277059865552
jazz.00087.wav,4323.399800145349
jazz.00093.wav,5010.659520348837
jazz.00044.wav,1811.2678847202035
jazz.00050.wav,5794.74353878997
jazz.00078.wav,5152.33631222747
jazz.00037.wav,2469.148971202761
jazz.00023.wav,4312.683275799419
jazz.00022.wav,3044.527843386628
jazz.00036.wav,2660.8195176235463
jazz.00020.wav,2581.004780614099
jazz.00034.wav,3573.4016737827037
jazz.00008.wav,2723.4076921329943
jazz.00009.wav,1133.8316451671512
jazz.00035.wav,1609.248046875
jazz.00021.wav,5865.385798964388
jazz.00019.wav,2712.0902411882266
jazz.00025.wav,3803.12255859375
jazz.00031.wav,3733.406726925872
jazz.00030.wav,3350.608137263808
jazz.00024.wav,4343.213685501453
jazz.00018.wav,4245.187534066134
jazz.00032.wav,3250.028047783431
jazz.00026.wav,2632.1252725290697
jazz.00027.wav,3966.9167877906975
jazz.00033.wav,2445.6210256177324
pop.00027.wav,5743.080543695494
pop.00033.wav,6806.6455078125
pop.00032.wav,5958.75476925872
pop.00026.wav,6045.413392532701
pop.00030.wav,4415.667071675145
pop.00024.wav,4308.184672510901
pop.00018.wav,2690.9493095930234
pop.00019.wav,7125.18668241279
pop.00025.wav,4052.381904069768
pop.00031.wav,4788.0329078851755
pop.00009.wav,5282.4035360646785
pop.00035.wav,3353.103651889535
pop.00021.wav,2890.5904796511627
pop.00020.wav,4902.768157249273
pop.00034.wav,7235.790561409884
pop.00008.wav,5611.836505268895
pop.00022.wav,2552.5692678052324
pop.00036.wav,4844.6034702034885
pop.00037.wav,4032.6681731468025
pop.00023.wav,7856.280659520349
pop.00044.wav,3331.537063953489
pop.00050.wav,4831.767010356105
pop.00078.wav,5589.426950853925
pop.00087.wav,5702.250919785612
pop.00093.wav,5518.342341933138
pop.00092.wav,3742.512434138808
pop.00086.wav,4298.803540606831
pop.00079.wav,5378.676984920058
pop.00051.wav,2543.8808707303783
pop.00045.wav,5393.825342932413
pop.00053.wav,6778.24337981468
pop.00047.wav,4463.866392623547
pop.00090.wav,5964.9893827216565
pop.00084.wav,4200.660542332849
pop.00085.wav,3004.1822992369184
pop.00091.wav,5974.921364007994
