,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
rock.00000.wav,40.046295,24.744942,21.108952,17.174288,10.917458,10.901604,8.691554,9.394207000000002,7.943537700000001,8.661464,7.1529539999999985,7.463535,6.305852,7.0036372999999985,6.6239953,6.105123000000002,6.2053113,6.1883917,6.403964,6.210529,5.6537642,5.2905645,5.165145,5.0476584,4.876171599999998,5.7643847,4.7000410000000015,4.1475053,4.918985,5.3591989999999985
rock.00001.wav,37.68822,21.95318,18.559267,12.841164,8.398561,6.9528623,7.062411,6.434869,5.8863583,6.9761453,6.919789,5.9869432,5.7040906,6.1230087,5.831882,5.3537865,6.2171335,5.0594893,4.578592,4.3795195,4.9645014000000005,5.107957,4.6415370000000005,4.5594873,4.6783633,4.787171400000001,4.7011504,4.5278964,4.9485264,4.4093985999999985
rock.00015.wav,37.35692,17.36761,10.239796,8.195955999999999,9.788472,6.770111,7.00107,6.2745233,6.3561864,5.655629599999998,5.588424,5.415902,4.751979,5.1944885,5.2886863,4.5155477999999984,4.3980517,4.4906263,4.851271,4.869147,4.8182774,4.759295,5.098981,4.9354634000000015,4.7737584,4.645936,4.449532,5.4282645999999986,5.826126,6.1231065000000005
rock.00029.wav,37.07428400000001,23.11896,17.551226,11.020254,8.693591,9.125,7.4767485,6.378051,6.4882007,6.8598490000000005,6.613237400000001,6.67632,6.5371995,5.7949533,5.3900557,5.72415,5.47432,5.037431,5.52908,5.4269176,5.828426,5.838133,5.4618564,6.243393,6.5701046000000005,5.5183496,5.8842144,6.8171973,5.761335,5.7385283
rock.00099.wav,87.91445999999998,28.243187,22.802832,15.079642000000002,13.515399,11.281955,10.926334,9.684579,8.927755,8.737619,8.906376,6.740856,6.5548277000000015,8.205708,7.618458299999999,7.706924400000001,8.5781555,8.748244999999999,8.500283999999999,7.050244,6.804007,8.919152,8.259696,8.312955,8.120784,8.767472999999999,7.483072,10.000331,8.665422999999999,7.575829
rock.00072.wav,53.755672,24.295359,20.383453,14.38587,10.781601,9.229188,8.09632,7.017460000000002,7.2815886,8.314349,6.840634,7.0576425,6.4888144,6.256548,6.4795756,6.244434,6.3134503,6.499069,7.535561,5.95912,6.2484217000000015,6.9563869999999985,5.676734400000001,5.7876306,6.770982000000001,5.9880757,5.8099723,7.216786,6.676736999999998,6.82913
rock.00066.wav,95.218895,28.450453000000003,24.739208,16.826754,12.482562,15.850062,14.161195,10.801283,14.351001,10.823294,9.45301,9.002129,7.9215755,9.327462,7.0837645999999985,8.620452,7.7034755000000015,6.6943746,7.400678599999999,6.9227104000000015,6.581143400000001,6.920522999999998,7.2257833,7.219166,7.3308740000000014,6.5685306,7.585463000000002,9.105992,7.694661999999999,6.8431525
rock.00067.wav,50.66817,27.17458,19.773659,14.7654915,11.333623,12.1596985,11.27668,9.309763,9.894281,8.457487,8.261572,7.406604,7.052711,8.54589,7.4348154000000015,6.5818520000000005,6.8501673,5.9616985,6.6054697,6.0831723,6.930644999999998,6.390878,7.331541,7.6906979999999985,8.05292,7.681228599999999,7.862430000000002,9.374195,9.225307,7.678126299999999
rock.00073.wav,42.726727,18.785673000000006,13.376452,10.861413,8.063138,8.283367,8.170893,6.549472,7.4126883,8.261631,6.2005014,6.796054400000001,6.3131175000000015,5.5962048,5.519061,5.554165,5.4787483,7.0019350000000005,5.666966,6.1509056,6.5531425,5.648055599999998,5.750218,5.9526997,6.596143,6.0718703000000005,6.0503454,5.6701736,5.436385,6.484204
rock.00098.wav,103.86273,22.222588,24.579445,13.792368,12.533818,14.529157,10.357851,10.167983,8.347035,9.643067,7.9993215,8.700442,7.5410504,6.535581,6.846118499999998,6.8127437,6.6083145000000005,5.8642564,6.8799424,6.4304767,5.5730762,6.212923,6.5671789999999985,7.8091717,5.9736867,6.64157,8.633836,8.455926,8.25019,9.670757
