,0
rock.00000.wav,0.1385727046996124
rock.00001.wav,0.12536829275678293
rock.00015.wav,0.15746124031007752
rock.00029.wav,0.11138641593992248
rock.00099.wav,0.07616127664728682
rock.00072.wav,0.08168301841085271
rock.00066.wav,0.10704941860465116
rock.00067.wav,0.11996464692344964
rock.00073.wav,0.11008887475775192
rock.00098.wav,0.048738417514534886
rock.00065.wav,0.1290542484253876
rock.00071.wav,0.09074423146802324
rock.00059.wav,0.08659156976744188
rock.00058.wav,0.09885878452034884
rock.00070.wav,0.1390583363614341
rock.00064.wav,0.10631813226744186
rock.00048.wav,0.0852580698885659
rock.00060.wav,0.13466266957364342
rock.00074.wav,0.09114318374515504
rock.00075.wav,0.11155144743217056
rock.00061.wav,0.0691440316133721
rock.00049.wav,0.0911605953246124
rock.00088.wav,0.16182056988856588
rock.00077.wav,0.1062935289486434
rock.00063.wav,0.05574733527131783
rock.00062.wav,0.10858655826065892
rock.00076.wav,0.07119594840116279
rock.00089.wav,0.07333378754844963
rock.00090.wav,0.1206050902374031
rock.00084.wav,0.13912798267926355
rock.00053.wav,0.1874466297238372
rock.00047.wav,0.15643130753391474
rock.00046.wav,0.11798616157945735
rock.00052.wav,0.08864878573158914
rock.00085.wav,0.12093591024709302
rock.00091.wav,0.15016503149224805
rock.00087.wav,0.12852130268895348
rock.00093.wav,0.09842008842054263
rock.00044.wav,0.06892487281976745
rock.00050.wav,0.05320713723352713
rock.00078.wav,0.07175122638081395
rock.00079.wav,0.10908013868701552
rock.00051.wav,0.12064332000968993
rock.00045.wav,0.07896643350290697
rock.00092.wav,0.15082402192344962
rock.00086.wav,0.14630079639050386
rock.00082.wav,0.18351766896802327
rock.00096.wav,0.09759417393410852
rock.00069.wav,0.13773354227228682
rock.00041.wav,0.14831826853197674
rock.00055.wav,0.06655765503875967
rock.00054.wav,0.13240067829457364
rock.00040.wav,0.14461187318313953
rock.00068.wav,0.11819775012112405
rock.00097.wav,0.12173457182655036
rock.00083.wav,0.09273899285368216
rock.00095.wav,0.08929301417151163
rock.00081.wav,0.1361786125242248
rock.00056.wav,0.1774936409883721
rock.00042.wav,0.13753860828488373
rock.00043.wav,0.14412169937015504
rock.00057.wav,0.17509122153585271
rock.00080.wav,0.1496078609496124
rock.00094.wav,0.14675879663275193
rock.00030.wav,0.11491036821705425
rock.00024.wav,0.14339003452034885
rock.00018.wav,0.11578397529069767
rock.00019.wav,0.12818896862887594
rock.00025.wav,0.15794952156007752
rock.00031.wav,0.13248887172965115
rock.00027.wav,0.13358428718507753
rock.00033.wav,0.07486789910368218
rock.00032.wav,0.11539902797965115
rock.00026.wav,0.12297836421996125
rock.00022.wav,0.13849775920542634
rock.00036.wav,0.14593023255813953
rock.00037.wav,0.14632047904554266
rock.00023.wav,0.11569880995639535
rock.00009.wav,0.1021961300872093
rock.00035.wav,0.056918453246124025
rock.00021.wav,0.12164372880329458
rock.00020.wav,0.11763111676356587
rock.00034.wav,0.13489848292151166
rock.00008.wav,0.16239590903585271
hiphop.00022.wav,0.0753391472868217
hiphop.00036.wav,0.12099117308624033
hiphop.00037.wav,0.21233383296996125
hiphop.00023.wav,0.1065459968507752
hiphop.00009.wav,0.0982978288517442
hiphop.00035.wav,0.10278660973837207
hiphop.00021.wav,0.1196762203246124
hiphop.00020.wav,0.10794497940891473
hiphop.00034.wav,0.1691379754118217
hiphop.00008.wav,0.1763187378875969
